Time,Record Num,Azimuth,Pitch,Roll,AccelX,AccelY,AccelZ,AccelMag,InstantSpeed,StartQuit,Label
7/27/17 15:01,141,-2.8403487,1.0826546,3.031922,0.08009981,-0.131839724,0.004385957,0.154327344,0.005321633,,no label provided
7/27/17 15:01,142,-2.845427,1.0812362,3.035484,0.064079848,-0.105471779,0.003508766,0.123461875,0.004257306,,no label provided
7/27/17 15:01,143,-2.845427,1.0812362,3.035484,-0.011943034,-0.105446383,0.062183813,0.122997571,0.004241296,,no label provided
7/27/17 15:01,144,-2.8458624,1.0813861,3.0373688,-0.009554427,-0.084357107,0.04974705,0.098398057,0.003393036,,no label provided
7/27/17 15:01,145,-2.8458624,1.0813861,3.0373688,-0.044035414,0.030197675,-0.01383276,0.055157615,0.001901987,,no label provided
7/27/17 15:01,146,-2.8428323,1.082347,3.038458,-0.035228331,0.02415814,-0.011066208,0.044126092,0.001521589,,no label provided
7/27/17 15:01,147,-2.8428323,1.082347,3.038458,0.008209207,0.153401952,-0.029922566,0.156508498,0.005396845,,no label provided
7/27/17 15:01,148,-2.8429277,1.0826384,3.0403154,0.006567366,0.122721561,-0.023938053,0.125206798,0.004317476,,no label provided
7/27/17 15:01,149,-2.8429277,1.0826384,3.0403154,-0.044545523,0.119246289,0.045972758,0.135342069,0.004666968,,no label provided
7/27/17 15:01,150,-2.8411772,1.0847094,3.040502,-0.035636419,0.095397031,0.036778206,0.108273655,0.003733574,,no label provided
7/27/17 15:01,151,-2.8411772,1.0847094,3.040502,0.011713449,-0.067334615,-0.014631035,0.069894366,0.002410151,,no label provided
7/27/17 15:01,152,-2.8420708,1.0842977,3.041627,0.009370759,-0.053867692,-0.011704828,0.055915493,0.00192812,,no label provided
7/27/17 15:01,153,-2.8420708,1.0842977,3.041627,-0.000164833,-0.027771434,0.051927337,0.058887419,0.002030601,,no label provided
7/27/17 15:01,154,-2.8418853,1.0844392,3.0414383,-0.000131866,-0.022217147,0.04154187,0.047109935,0.001624481,,no label provided
7/27/17 15:01,155,-2.8418853,1.0844392,3.0414383,0.032455683,0.007125963,-0.006988904,0.033955787,0.001170889,,no label provided
7/27/17 15:01,156,-2.8418474,1.0845317,3.0414007,0.025964547,0.00570077,-0.005591123,0.02716463,0.000936711,,no label provided
7/27/17 15:01,157,-2.8418474,1.0845317,3.0414007,0.005448733,-0.014592984,0.070226301,0.071933145,0.002480453,,no label provided
7/27/17 15:01,158,-2.842112,1.0848403,3.0415308,0.004358987,-0.011674387,0.056181041,0.057546516,0.001984363,,no label provided
7/27/17 15:01,159,-2.842112,1.0848403,3.0415308,-0.034820043,-0.02274703,0.008553633,0.04246207,0.001464209,,no label provided
